Delivery,TransPlnngPt,Total Weight,Net Weight,Total Volume,Weight UOM,Volume UOM,Invoice,Invoice Creation Date,Planned Delivery Date,Shipping Type,Ship to,Delivery Type,Shipping Point,Number of HUs,Transportation Group,Delivery Route
176304297,25P2,"1,066.00","1,066.00","2,000.00",G,CCM,1510973416,1/12/2023,1/16/2023,1,70019475,ZPLF,2522,3,ZP01,SG00GO
176304303,25P2,"1,576.00","1,576.00","4,000.00",G,CCM,1510964188,1/11/2023,1/12/2023,1,70019480,ZPLF,2522,2,ZP01,SG00FG
176304340,25P2,203,203,"2,000.00",G,CCM,1510962227,1/10/2023,1/23/2023,1,70246377,ZPLF,2524,1,ZP01,SG00GO
176304468,25P2,180,180,"1,000.00",G,CCM,1510964497,1/11/2023,1/12/2023,1,70382544,ZPLF,2524,1,ZP01,SG00FG
176304470,25P2,450,450,"4,000.00",G,CCM,1510962620,1/10/2023,1/20/2023,1,70382797,ZPLF,2524,1,ZP01,SG00GS
176304517,25P2,"1,280.00","1,280.00","3,000.00",G,CCM,1510972988,1/12/2023,1/16/2023,1,70042197,ZPLF,2522,3,ZP01,SG00FK
176304519,25P2,446,446,"1,000.00",G,CCM,1510972756,1/12/2023,1/13/2023,1,70019391,ZPLF,2522,3,ZP01,SG00GL
176304609,25P2,"4,350.00","4,350.00","5,000.00",G,CCM,1510973728,1/12/2023,1/16/2023,1,70138438,ZPLF,2522,4,ZP01,SG00GO
176304614,25P2,"7,492.00","7,492.00","14,000.00",G,CCM,1510973541,1/12/2023,1/16/2023,1,70084418,ZPLF,2522,8,ZP01,SG00GO
176304718,25P2,"1,816.00","1,816.00","4,000.00",G,CCM,1510973696,1/12/2023,1/16/2023,1,70130674,ZPLF,2522,4,ZP01,SG00GO
176304757,25P2,436,436,"1,000.00",G,CCM,1510973390,1/12/2023,1/13/2023,1,70034004,ZPLF,2522,3,ZP01,SG00GP
176304817,25P2,"1,156.00","1,156.00","2,000.00",G,CCM,1510973708,1/12/2023,1/16/2023,1,70347238,ZPLF,2522,4,ZP01,SG00GO
176304827,25P2,"1,548.00","1,548.00","3,000.00",G,CCM,1510973766,1/12/2023,1/13/2023,1,70244565,ZPLF,2522,5,ZP01,SG00GP
176304835,25P2,254,254,"1,000.00",G,CCM,1510971959,1/12/2023,1/16/2023,1,70246377,ZPLF,2522,1,ZP01,SG00GO
176304913,25P2,68,68,113,G,CCM,1510964072,1/11/2023,1/12/2023,1,70382544,ZPLF,2522,1,ZP01,SG00FG
176305578,25P2,538,538,"1,000.00",G,CCM,1510973553,1/12/2023,1/16/2023,1,70412170,ZPLF,2522,3,ZP01,SG00GN
176306074,25P2,54,54,423,G,CCM,1510955979,1/9/2023,1/20/2023,1,70126798,ZPLF,2524,1,ZP04,SG00GL
176306291,25P2,989,989,"7,000.00",G,CCM,1510970214,1/12/2023,1/13/2023,1,70133553,ZPLF,2510,1,ZP01,SG00GQ
176306315,25P2,97,97,"1,000.00",G,CCM,1510956109,1/9/2023,1/20/2023,1,70019392,ZPLF,2524,1,ZP04,SG00GR
176306402,25P2,54,54,423,G,CCM,1510956067,1/9/2023,1/20/2023,1,70133553,ZPLF,2524,1,ZP04,SG00GQ
176306759,25P2,217,217,"2,000.00",G,CCM,1510971284,1/12/2023,1/16/2023,1,70019425,ZPLF,2510,1,ZP01,SG00GO
176306838,25P2,139,139,"1,000.00",G,CCM,1510958865,1/9/2023,1/20/2023,1,70400253,ZPLF,2524,1,ZP04,SG00GR
176306862,25P2,36,36,0,G,CCM,1510957903,1/9/2023,1/20/2023,1,70043420,ZPLF,2524,1,ZP01,SG00GS
176306889,25P2,611,611,"5,000.00",G,CCM,1510966054,1/11/2023,1/12/2023,1,70019527,ZPLF,2510,1,ZP01,SG00FG
176307084,25P2,54,54,423,G,CCM,1510958813,1/9/2023,1/20/2023,1,70423734,ZPLF,2524,1,ZP04,SG00GS
176307099,25P2,880,880,"5,000.00",G,CCM,1510970142,1/12/2023,1/16/2023,1,70019475,ZPLF,2510,1,ZP01,SG00GO
176307107,25P2,222,222,"2,000.00",G,CCM,1510965724,1/11/2023,1/12/2023,1,70019480,ZPLF,2510,1,ZP01,SG00FG
176307176,25P2,627,627,"5,000.00",G,CCM,1510971781,1/12/2023,1/13/2023,1,70034004,ZPLF,2510,1,ZP01,SG00GP
176307183,25P2,338,338,"2,000.00",G,CCM,1510971189,1/12/2023,1/16/2023,1,70042197,ZPLF,2510,1,ZP01,SG00FK
176307216,25P2,104,104,"1,000.00",G,CCM,1510971436,1/12/2023,1/13/2023,1,70019391,ZPLF,2510,1,ZP01,SG00GL
176307221,25P2,"1,171.00","1,171.00","7,000.00",G,CCM,1510972102,1/12/2023,1/13/2023,1,70019392,ZPLF,2510,1,ZP01,SG00GR
176307265,25P2,91,91,"1,000.00",G,CCM,1510971318,1/12/2023,1/13/2023,1,70408061,ZPLF,2510,1,ZP01,SG00GR
176307271,25P2,465,465,"3,000.00",G,CCM,1510971327,1/12/2023,1/16/2023,1,70412170,ZPLF,2510,1,ZP01,SG00GN
176307275,25P2,173,173,"1,000.00",G,CCM,1510971250,1/12/2023,1/16/2023,1,70347238,ZPLF,2510,1,ZP01,SG00GO
176307343,25P2,390,390,"3,000.00",G,CCM,1510971406,1/12/2023,1/13/2023,1,70043420,ZPLF,2510,1,ZP01,SG00GS
176307368,25P2,738,738,"6,000.00",G,CCM,1510971966,1/12/2023,1/16/2023,1,70246377,ZPLF,2510,1,ZP01,SG00GO
176307407,25P2,489,489,"3,000.00",G,CCM,1510971731,1/12/2023,1/13/2023,1,70244565,ZPLF,2510,1,ZP01,SG00GP
176307488,25P2,"1,780.00","1,780.00","16,000.00",G,CCM,1510971703,1/12/2023,1/16/2023,1,70138438,ZPLF,2510,1,ZP01,SG00GO
176307491,25P2,"1,502.00","1,502.00","11,000.00",G,CCM,1510970607,1/12/2023,1/16/2023,1,70084418,ZPLF,2510,1,ZP01,SG00GO
176307508,25P2,286,286,"2,000.00",G,CCM,1510965494,1/11/2023,1/12/2023,1,70382544,ZPLF,2510,1,ZP01,SG00FG
176307510,25P2,273,273,"2,000.00",G,CCM,1510971754,1/12/2023,1/13/2023,1,70382797,ZPLF,2510,1,ZP01,SG00GS
176307558,25P2,379,379,"4,000.00",G,CCM,1510971278,1/12/2023,1/16/2023,1,70130674,ZPLF,2510,1,ZP01,SG00GO
176307565,25P2,"1,266.00","1,266.00","9,000.00",G,CCM,1510970788,1/12/2023,1/16/2023,1,70390791,ZPLF,2510,1,ZP01,SG00GO
176307615,25P2,114,114,"1,000.00",G,CCM,1510971076,1/12/2023,1/13/2023,1,70400253,ZPLF,2510,1,ZP01,SG00GR
176307780,25P2,748,748,"5,000.00",G,CCM,1510972137,1/12/2023,1/16/2023,1,70019425,ZPLF,2510,1,ZP01,SG00GO
176307836,25P2,396,396,"3,000.00",G,CCM,1510965926,1/11/2023,1/12/2023,1,70019527,ZPLF,2510,1,ZP01,SG00FG
176307950,25P2,990,990,"7,000.00",G,CCM,1510972050,1/12/2023,1/16/2023,1,70019475,ZPLF,2510,1,ZP01,SG00GO
176308034,25P2,572,572,"4,000.00",G,CCM,1510965153,1/11/2023,1/12/2023,1,70019480,ZPLF,2510,1,ZP01,SG00FG
176308090,25P2,264,264,"2,000.00",G,CCM,1510972297,1/12/2023,1/16/2023,1,70042197,ZPLF,2510,1,ZP01,SG00FK
176308092,25P2,418,418,"3,000.00",G,CCM,1510971873,1/12/2023,1/13/2023,1,70019391,ZPLF,2510,1,ZP01,SG00GL
176308094,25P2,946,946,"6,000.00",G,CCM,1510971948,1/12/2023,1/13/2023,1,70019392,ZPLF,2510,1,ZP01,SG00GR
176308146,25P2,572,572,"4,000.00",G,CCM,1510971756,1/12/2023,1/13/2023,1,70133553,ZPLF,2510,1,ZP01,SG00GQ
176308409,25P2,328,328,"2,000.00",G,CCM,1510971752,1/12/2023,1/13/2023,1,70043420,ZPLF,2510,2,ZP01,SG00GS
176308477,25P2,374,374,"3,000.00",G,CCM,1510972195,1/12/2023,1/16/2023,1,70138438,ZPLF,2510,1,ZP01,SG00GO
176308480,25P2,"1,008.00","1,008.00","7,000.00",G,CCM,1510972081,1/12/2023,1/16/2023,1,70084418,ZPLF,2510,2,ZP01,SG00GO
176308513,25P2,638,638,"4,000.00",G,CCM,1510972038,1/12/2023,1/16/2023,1,70130674,ZPLF,2510,1,ZP01,SG00GO
176308669,25P2,242,242,"2,000.00",G,CCM,1510971900,1/12/2023,1/13/2023,1,70408061,ZPLF,2510,1,ZP01,SG00GR
176308690,25P2,330,330,"2,000.00",G,CCM,1510972049,1/12/2023,1/16/2023,1,70347238,ZPLF,2510,1,ZP01,SG00GO
176308699,25P2,418,418,"3,000.00",G,CCM,1510971933,1/12/2023,1/13/2023,1,70244565,ZPLF,2510,1,ZP01,SG00GP
176308706,25P2,440,440,"3,000.00",G,CCM,1510972064,1/12/2023,1/16/2023,1,70246377,ZPLF,2510,1,ZP01,SG00GO
176308750,25P2,440,440,"3,000.00",G,CCM,1510965469,1/11/2023,1/12/2023,1,70382544,ZPLF,2510,1,ZP01,SG00FG
176308752,25P2,506,506,"3,000.00",G,CCM,1510972063,1/12/2023,1/13/2023,1,70382797,ZPLF,2510,1,ZP01,SG00GS
176308802,25P2,126,126,488,G,CCM,1510971077,1/12/2023,1/16/2023,1,70019425,ZPLF,2510,1,ZP01,SG00GO
176308858,25P2,418,418,"3,000.00",G,CCM,1510971767,1/12/2023,1/13/2023,1,70400253,ZPLF,2510,1,ZP01,SG00GR
176308924,25P2,102,102,314,G,CCM,1510971279,1/12/2023,1/16/2023,1,70019475,ZPLF,2510,1,ZP01,SG00GO
176308949,25P2,60,60,"1,000.00",G,CCM,1510965446,1/11/2023,1/12/2023,1,70019480,ZPLF,2510,1,ZP01,SG00FG
176308964,25P2,440,440,"3,000.00",G,CCM,1510972079,1/12/2023,1/16/2023,1,70412170,ZPLF,2510,1,ZP01,SG00GN
176309060,25P2,91,91,276,G,CCM,1510971110,1/12/2023,1/13/2023,1,70034004,ZPLF,2510,1,ZP01,SG00GP
176309078,25P2,227,227,"2,000.00",G,CCM,1510971225,1/12/2023,1/16/2023,1,70042197,ZPLF,2510,1,ZP01,SG00FK
176309169,25P2,203,203,"1,000.00",G,CCM,1510971302,1/12/2023,1/13/2023,1,70133553,ZPLF,2510,1,ZP01,SG00GQ
176309235,25P2,163,163,"1,000.00",G,CCM,1510971090,1/12/2023,1/13/2023,1,70408061,ZPLF,2510,1,ZP01,SG00GR
176309238,25P2,125,125,381,G,CCM,1510971164,1/12/2023,1/16/2023,1,70412170,ZPLF,2510,1,ZP01,SG00GN
176309364,25P2,68,68,0,G,CCM,1510970901,1/12/2023,1/13/2023,1,70244565,ZPLF,2510,1,ZP01,SG00GP
176309369,25P2,489,489,"4,000.00",G,CCM,1510971249,1/12/2023,1/16/2023,1,70138438,ZPLF,2510,1,ZP01,SG00GO
176309371,25P2,843,843,"8,000.00",G,CCM,1510971238,1/12/2023,1/16/2023,1,70084418,ZPLF,2510,1,ZP01,SG00GO
176309411,25P2,325,325,"3,000.00",G,CCM,1510971525,1/12/2023,1/16/2023,1,70130674,ZPLF,2510,1,ZP01,SG00GO
176309420,25P2,120,120,"2,000.00",G,CCM,1510971038,1/12/2023,1/13/2023,1,70382797,ZPLF,2510,1,ZP01,SG00GS
176309423,25P2,34,34,0,G,CCM,1510965761,1/11/2023,1/12/2023,1,70382544,ZPLF,2510,1,ZP01,SG00FG
176309573,25P2,34,34,0,G,CCM,1510970954,1/12/2023,1/13/2023,1,70400253,ZPLF,2510,1,ZP01,SG00GR
176323762,25P2,106,106,"1,000.00",G,CCM,1510966566,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176323763,25P2,102,102,"1,000.00",G,CCM,1510966320,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176323764,25P2,"1,042.00","1,042.00","4,000.00",G,CCM,1510966540,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176323765,25P2,"2,328.00","2,328.00","7,000.00",G,CCM,1510967337,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176323766,25P2,888,888,"6,000.00",G,CCM,1510966439,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176323767,25P2,67,67,0,G,CCM,1510967087,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176323768,25P2,133,133,415,G,CCM,1510966722,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176323769,25P2,23,23,0,G,CCM,1510966891,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176323770,25P2,171,171,"2,000.00",G,CCM,1510966657,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176323771,25P2,252,252,"2,000.00",G,CCM,1510966656,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176323772,25P2,32,32,124,G,CCM,1510969752,1/12/2023,1/13/2023,1,70082414,ZPLF,2510,2,ZP01,SG00GU
176323773,25P2,33,33,0,G,CCM,1510969751,1/12/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176323774,25P2,273,273,"1,000.00",G,CCM,1510966598,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176323775,25P2,30,30,0,G,CCM,1510966890,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176323851,25P2,67,67,"1,000.00",G,CCM,1510966643,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176323852,25P2,247,247,"1,000.00",G,CCM,1510967038,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176323853,25P2,425,425,"3,000.00",G,CCM,1510967778,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176323854,25P2,"5,678.00","5,678.00","14,000.00",G,CCM,1510967048,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176323855,25P2,"1,528.00","1,528.00","3,000.00",G,CCM,1510966570,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176323856,25P2,422,422,"3,000.00",G,CCM,1510968626,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176323857,25P2,65,65,0,G,CCM,1510966374,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176323858,25P2,977,977,"5,000.00",G,CCM,1510967575,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176323859,25P2,32,32,0,G,CCM,1510969749,1/12/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176323860,25P2,"1,719.00","1,719.00","24,000.00",G,CCM,1510966621,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,2,ZP01,SG00GU
176323861,25P2,64,64,403,G,CCM,1510966425,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176323862,25P2,852,852,"2,000.00",G,CCM,1510970320,1/12/2023,1/13/2023,1,70082414,ZPLF,2510,2,ZP01,SG00GU
176323863,25P2,87,87,372,G,CCM,1510966579,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176323864,25P2,662,662,"4,000.00",G,CCM,1510967259,1/11/2023,1/13/2023,1,70395155,ZPLF,2510,1,ZP01,SG00GP
176323865,25P2,93,93,"1,000.00",G,CCM,1510966437,1/11/2023,1/13/2023,1,70395155,ZPLF,2510,1,ZP01,SG00GP
176323911,25P2,58,58,0,G,CCM,1510966572,1/11/2023,1/13/2023,1,70395155,ZPLF,2510,1,ZP01,SG00GP
176323912,25P2,262,262,0,G,CCM,1510966874,1/11/2023,1/13/2023,1,70395155,ZPLF,2510,1,ZP01,SG00GP
176323913,25P2,51,51,"1,000.00",G,CCM,1510966836,1/11/2023,1/13/2023,1,70395155,ZPLF,2510,1,ZP01,SG00GP
176323914,25P2,103,103,"1,000.00",G,CCM,1510967235,1/11/2023,1/13/2023,1,70395155,ZPLF,2510,1,ZP01,SG00GP
176323915,25P2,190,190,"1,000.00",G,CCM,1510967862,1/11/2023,1/13/2023,1,70395155,ZPLF,2510,1,ZP01,SG00GP
176323916,25P2,465,465,"3,000.00",G,CCM,1510966658,1/11/2023,1/13/2023,1,70395155,ZPLF,2510,1,ZP01,SG00GP
176323917,25P2,22,22,0,G,CCM,1510966385,1/11/2023,1/13/2023,1,70395155,ZPLF,2510,1,ZP01,SG00GP
176323918,25P2,143,143,"1,000.00",G,CCM,1510967208,1/11/2023,1/13/2023,1,70395155,ZPLF,2510,1,ZP01,SG00GP
176323919,25P2,"10,481.00","10,481.00","20,000.00",G,CCM,1510967086,1/11/2023,1/13/2023,1,70395155,ZPLF,2510,2,ZP01,SG00GP
176323920,25P2,165,165,"1,000.00",G,CCM,1510966397,1/11/2023,1/13/2023,1,70395155,ZPLF,2510,1,ZP01,SG00GP
176323921,25P2,"1,062.00","1,062.00","2,000.00",G,CCM,1510966685,1/11/2023,1/13/2023,1,70395155,ZPLF,2510,1,ZP01,SG00GP
176323922,25P2,28,28,0,G,CCM,1510966433,1/11/2023,1/13/2023,1,70395155,ZPLF,2510,1,ZP01,SG00GP
176323923,25P2,26,26,0,G,CCM,1510969699,1/12/2023,1/13/2023,1,70395155,ZPLF,2510,1,ZP01,SG00GP
176323924,25P2,101,101,"1,000.00",G,CCM,1510970885,1/12/2023,1/13/2023,1,70395155,ZPLF,2510,2,ZP01,SG00GP
176323925,25P2,37,37,235,G,CCM,1510967017,1/11/2023,1/13/2023,1,70395155,ZPLF,2510,1,ZP01,SG00GP
176323926,25P2,46,46,0,G,CCM,1510966871,1/11/2023,1/13/2023,1,70395155,ZPLF,2510,1,ZP01,SG00GP
176323927,25P2,120,120,"2,000.00",G,CCM,1510966638,1/11/2023,1/13/2023,1,70395155,ZPLF,2510,1,ZP01,SG00GP
176323928,25P2,246,246,"2,000.00",G,CCM,1510967252,1/11/2023,1/13/2023,1,70395155,ZPLF,2510,1,ZP01,SG00GP
176333143,25P2,"4,420.00","4,420.00","8,000.00",G,CCM,1510960113,1/10/2023,1/11/2023,1,70017600,ZPLF,2510,1,ZP01,SG00GN
176333181,25P2,278,278,"1,000.00",G,CCM,1510955514,1/9/2023,1/11/2023,1,70017600,ZPLF,2524,1,ZP01,SG00GN
176393346,25P2,91,91,276,G,CCM,1510963324,1/10/2023,1/12/2023,1,70017539,ZPLF,2510,1,ZP01,SG00GP
176403401,25P2,75,75,"1,000.00",G,CCM,1510969644,1/12/2023,1/13/2023,1,70084927,ZPLF,2524,1,ZP01,SG00GM
176403402,25P2,"1,387.00","1,387.00","9,000.00",G,CCM,1510969708,1/12/2023,1/13/2023,1,70084927,ZPLF,2524,2,ZP01,SG00GM
176408225,25P2,"62,285.00","62,285.00","1,274,000.00",G,CCM,1510969289,1/11/2023,1/12/2023,1,70017437,ZPLF,2524,40,ZP01,SG00GM
176437411,25P2,35,35,153,G,CCM,1510966552,1/11/2023,1/13/2023,1,70395155,ZPLF,2510,1,ZP01,SG00GP
176438690,25P2,83,83,0,G,CCM,1510969512,1/12/2023,1/13/2023,1,70395155,ZPLF,2510,1,ZP01,SG00GP
176442982,25P2,701,701,"3,000.00",G,CCM,1510966737,1/11/2023,1/13/2023,1,70084927,ZPLF,2510,1,ZP01,SG00GM
176484401,25P2,"2,560.00","2,560.00","34,000.00",G,CCM,1510969265,1/11/2023,1/13/2023,1,70017437,ZPLF,2524,4,ZP01,SG00GM
176487300,25P2,427,427,"2,000.00",G,CCM,1510970100,1/12/2023,1/16/2023,1,70017437,ZPLF,2524,2,ZP01,SG00GM
176499470,25P2,197,197,"1,000.00",G,CCM,1510970360,1/12/2023,1/13/2023,1,70082414,ZPLF,2524,1,ZP01,SG00GU
176499576,25P2,"12,840.00","12,840.00","20,000.00",G,CCM,1510970861,1/12/2023,1/13/2023,1,70082414,ZPLF,2524,2,ZP01,SG00GU
176499577,25P2,274,274,"2,000.00",G,CCM,1510972811,1/12/2023,1/13/2023,1,70082414,ZPLF,2524,2,ZP01,SG00GU
176499578,25P2,"2,123.00","2,123.00","3,000.00",G,CCM,1510971080,1/12/2023,1/13/2023,1,70082414,ZPLF,2524,1,ZP01,SG00GU
176499579,25P2,126,126,"1,000.00",G,CCM,1510969862,1/12/2023,1/13/2023,1,70082414,ZPLF,2524,1,ZP01,SG00GU
176499580,25P2,219,219,"1,000.00",G,CCM,1510969652,1/12/2023,1/13/2023,1,70395155,ZPLF,2524,1,ZP01,SG00GP
176499581,25P2,"3,790.00","3,790.00","5,000.00",G,CCM,1510971682,1/12/2023,1/13/2023,1,70395155,ZPLF,2524,1,ZP01,SG00GP
176499582,25P2,450,450,"2,000.00",G,CCM,1510972814,1/12/2023,1/13/2023,1,70395155,ZPLF,2524,2,ZP01,SG00GP
176499583,25P2,"4,261.00","4,261.00","6,000.00",G,CCM,1510969847,1/12/2023,1/13/2023,1,70395155,ZPLF,2524,1,ZP01,SG00GP
176499791,25P2,157,157,"2,000.00",G,CCM,1510966462,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176499792,25P2,"1,294.00","1,294.00","11,000.00",G,CCM,1510967279,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176499793,25P2,305,305,"2,000.00",G,CCM,1510966486,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176499794,25P2,116,116,"1,000.00",G,CCM,1510966715,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176499795,25P2,318,318,"3,000.00",G,CCM,1510967434,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176499796,25P2,"3,466.00","3,466.00","21,000.00",G,CCM,1510966945,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,2,ZP01,SG00GU
176499797,25P2,"38,061.00","38,061.00","56,000.00",G,CCM,1510967759,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,4,ZP01,SG00GU
176499798,25P2,"1,498.00","1,498.00","9,000.00",G,CCM,1510966892,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176499799,25P2,96,96,442,G,CCM,1510967125,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176499800,25P2,52,52,"1,000.00",G,CCM,1510966527,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176499921,25P2,410,410,"1,000.00",G,CCM,1510966614,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176499922,25P2,29,29,0,G,CCM,1510967047,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176499923,25P2,37,37,0,G,CCM,1510966542,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176499924,25P2,141,141,423,G,CCM,1510966926,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176499925,25P2,73,73,478,G,CCM,1510966522,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176499926,25P2,73,73,470,G,CCM,1510966870,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176499927,25P2,"1,222.00","1,222.00","3,000.00",G,CCM,1510967470,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176499928,25P2,878,878,"2,000.00",G,CCM,1510966543,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
176499929,25P2,228,228,"2,000.00",G,CCM,1510966591,1/11/2023,1/13/2023,1,70082414,ZPLF,2510,1,ZP01,SG00GU
